*******************MIL CNN*********************
Size of training dataset 1776
Size of Validation dataset 445
Size of testing dataset 585
No. of Epochs: 800
 Batch size: 1
 Learning_rate : 0.01
 Patch size 512*512
 Step 1776
Epoch	BatchTime	AverageBatchTime	Loss	AverageLoss	Accuracy	AverageAccuracy
[1][1516/1776]	1.584076	 2.375228	1.388217211	1.393227073	0.000000000	0.483849703	
[1][1517/1776]	6.545755	 2.377975	1.385302305	1.393221853	1.000000000	0.484189723	
[1][1518/1776]	0.970742	 2.377049	1.386073589	1.393217147	1.000000000	0.484529296	
[1][1519/1776]	0.870581	 2.376058	1.388190746	1.393213840	1.000000000	0.484868421	
[1][1520/1776]	2.147349	 2.375907	1.384642601	1.393208205	1.000000000	0.485207101	
[1][1521/1776]	0.838600	 2.374897	1.388464451	1.393205088	0.000000000	0.484888305	
[1][1522/1776]	5.234174	 2.376775	1.387046576	1.393201044	0.000000000	0.484569928	
[1][1523/1776]	2.410447	 2.376797	1.386295557	1.393196513	0.000000000	0.484251969	
[1][1524/1776]	1.739270	 2.376379	1.388441086	1.393193395	0.000000000	0.483934426	
[1][1525/1776]	1.604721	 2.375873	1.386777163	1.393189190	0.000000000	0.483617300	
[1][1526/1776]	1.159058	 2.375076	1.384089231	1.393183231	1.000000000	0.483955468	
[1][1527/1776]	1.852969	 2.374734	1.389936090	1.393181106	0.000000000	0.483638743	
[1][1528/1776]	0.720681	 2.373653	1.386202812	1.393176542	1.000000000	0.483976455	
[1][1529/1776]	3.766577	 2.374563	1.386109591	1.393171923	0.000000000	0.483660131	
[1][1530/1776]	1.604222	 2.374060	1.387406945	1.393168157	0.000000000	0.483344219	
[1][1531/1776]	1.075196	 2.373212	1.384151697	1.393162272	1.000000000	0.483681462	
[1][1532/1776]	1.104120	 2.372384	1.385607958	1.393157344	1.000000000	0.484018265	
[1][1533/1776]	3.007962	 2.372799	1.382826924	1.393150610	1.000000000	0.484354628	
[1][1534/1776]	1.996532	 2.372553	1.390920520	1.393149157	0.000000000	0.484039088	
[1][1535/1776]	2.885963	 2.372888	1.386498451	1.393144827	0.000000000	0.483723958	
[1][1536/1776]	4.724364	 2.374418	1.388135672	1.393141568	0.000000000	0.483409239	
[1][1537/1776]	3.003875	 2.374827	1.374763012	1.393129618	1.000000000	0.483745124	
[1][1538/1776]	1.913079	 2.374527	1.403396130	1.393136289	0.000000000	0.483430799	
[1][1539/1776]	1.622614	 2.374039	1.385717392	1.393131472	1.000000000	0.483766234	
[1][1540/1776]	0.733577	 2.372974	1.386305809	1.393127043	0.000000000	0.483452304	
[1][1541/1776]	1.724416	 2.372553	1.386196017	1.393122548	1.000000000	0.483787289	
[1][1542/1776]	3.882418	 2.373532	1.386095524	1.393117994	1.000000000	0.484121841	
[1][1543/1776]	5.845284	 2.375780	1.384390831	1.393112341	1.000000000	0.484455959	
[1][1544/1776]	1.878037	 2.375458	1.386286259	1.393107923	1.000000000	0.484789644	
[1][1545/1776]	1.571172	 2.374938	1.385158539	1.393102781	1.000000000	0.485122898	
[1][1546/1776]	0.845655	 2.373950	1.388059378	1.393099521	0.000000000	0.484809308	
[1][1547/1776]	2.130627	 2.373792	1.386365414	1.393095171	0.000000000	0.484496124	
[1][1548/1776]	2.095658	 2.373613	1.388621449	1.393092283	0.000000000	0.484183344	
[1][1549/1776]	1.237237	 2.372880	1.389127493	1.393089725	0.000000000	0.483870968	
[1][1550/1776]	1.528944	 2.372336	1.384099245	1.393083928	1.000000000	0.484203740	
[1][1551/1776]	1.085588	 2.371506	1.388352633	1.393080880	0.000000000	0.483891753	
[1][1552/1776]	0.746116	 2.370460	1.384899139	1.393075611	1.000000000	0.484224082	
[1][1553/1776]	2.018569	 2.370233	1.387728691	1.393072171	0.000000000	0.483912484	
[1][1554/1776]	1.316824	 2.369556	1.386441946	1.393067907	0.000000000	0.483601286	
[1][1555/1776]	0.981614	 2.368664	1.387816191	1.393064532	0.000000000	0.483290488	
[1][1556/1776]	2.485509	 2.368739	1.385474801	1.393059657	1.000000000	0.483622351	
[1][1557/1776]	0.663950	 2.367645	1.384862900	1.393054396	1.000000000	0.483953787	
[1][1558/1776]	1.036062	 2.366791	1.386709332	1.393050326	0.000000000	0.483643361	
[1][1559/1776]	2.029568	 2.366574	1.386000037	1.393045807	1.000000000	0.483974359	
[1][1560/1776]	1.134149	 2.365785	1.385828972	1.393041183	1.000000000	0.484304933	
[1][1561/1776]	1.681576	 2.365347	1.386327028	1.393036885	1.000000000	0.484635083	
[1][1562/1776]	1.339611	 2.364691	1.386090279	1.393032441	1.000000000	0.484964811	
[1][1563/1776]	1.950035	 2.364426	1.384923339	1.393027256	1.000000000	0.485294118	
[1][1564/1776]	1.432395	 2.363830	1.387750626	1.393023884	0.000000000	0.484984026	
[1][1565/1776]	1.684801	 2.363396	1.387609124	1.393020426	0.000000000	0.484674330	
[1][1566/1776]	2.406575	 2.363424	1.387015224	1.393016594	1.000000000	0.485003191	
[1][1567/1776]	3.452942	 2.364119	1.386817932	1.393012641	1.000000000	0.485331633	
[1][1568/1776]	1.978102	 2.363873	1.385903597	1.393008110	1.000000000	0.485659656	
[1][1569/1776]	2.895808	 2.364212	1.384359837	1.393002601	1.000000000	0.485987261	
[1][1570/1776]	1.804628	 2.363855	1.387276649	1.392998957	0.000000000	0.485677912	
[1][1571/1776]	2.602048	 2.364007	1.384658098	1.392993651	1.000000000	0.486005089	
[1][1572/1776]	2.725968	 2.364237	1.388373137	1.392990713	0.000000000	0.485696122	
[1][1573/1776]	2.933573	 2.364599	1.388090611	1.392987600	0.000000000	0.485387548	
[1][1574/1776]	3.331992	 2.365213	1.387673140	1.392984226	0.000000000	0.485079365	
[1][1575/1776]	4.058890	 2.366288	1.386622190	1.392980189	0.000000000	0.484771574	
[1][1576/1776]	3.153440	 2.366787	1.386047006	1.392975793	1.000000000	0.485098288	
[1][1577/1776]	1.350824	 2.366143	1.385367751	1.392970971	1.000000000	0.485424588	
[1][1578/1776]	2.076971	 2.365960	1.389020920	1.392968470	0.000000000	0.485117163	
[1][1579/1776]	1.375987	 2.365333	1.385068774	1.392963470	1.000000000	0.485443038	
[1][1580/1776]	1.911184	 2.365046	1.385325193	1.392958639	1.000000000	0.485768501	
[1][1581/1776]	1.549649	 2.364531	1.385599017	1.392953987	0.000000000	0.485461441	
[1][1582/1776]	3.144211	 2.365023	1.388046861	1.392950887	0.000000000	0.485154769	
[1][1583/1776]	2.504233	 2.365111	1.390133023	1.392949108	0.000000000	0.484848485	
[1][1584/1776]	2.008481	 2.364886	1.386281490	1.392944901	0.000000000	0.484542587	
[1][1585/1776]	0.708890	 2.363842	1.386514187	1.392940846	0.000000000	0.484237074	
[1][1586/1776]	1.340808	 2.363197	1.387158155	1.392937203	0.000000000	0.483931947	
[1][1587/1776]	1.192623	 2.362460	1.384985924	1.392932195	1.000000000	0.484256927	
[1][1588/1776]	2.116500	 2.362305	1.386394501	1.392928081	0.000000000	0.483952171	
[1][1589/1776]	0.860625	 2.361361	1.385063648	1.392923135	1.000000000	0.484276730	
[1][1590/1776]	4.228606	 2.362534	1.385986209	1.392918775	1.000000000	0.484600880	
[1][1591/1776]	4.271913	 2.363734	1.386418819	1.392914692	0.000000000	0.484296482	
[1][1592/1776]	2.591086	 2.363877	1.386426449	1.392910619	0.000000000	0.483992467	
[1][1593/1776]	1.926024	 2.363602	1.384755492	1.392905503	1.000000000	0.484316186	
[1][1594/1776]	3.990957	 2.364622	1.384937406	1.392900507	1.000000000	0.484639498	
[1][1595/1776]	3.363273	 2.365248	1.389677286	1.392898488	0.000000000	0.484335840	
[1][1596/1776]	3.154576	 2.365742	1.385403752	1.392893795	1.000000000	0.484658735	
[1][1597/1776]	2.360575	 2.365739	1.386182308	1.392889595	1.000000000	0.484981227	
[1][1598/1776]	3.431796	 2.366406	1.384151578	1.392884130	1.000000000	0.485303315	
[1][1599/1776]	1.225424	 2.365692	1.386448383	1.392880108	0.000000000	0.485000000	
[1][1600/1776]	5.577398	 2.367699	1.386433363	1.392876081	0.000000000	0.484697064	
[1][1601/1776]	1.037240	 2.366868	1.386763096	1.392872265	0.000000000	0.484394507	
[1][1602/1776]	2.976230	 2.367248	1.385671258	1.392867773	1.000000000	0.484716157	
[1][1603/1776]	1.341238	 2.366608	1.387876034	1.392864661	0.000000000	0.484413965	
[1][1604/1776]	1.349914	 2.365975	1.385068297	1.392859803	1.000000000	0.484735202	
[1][1605/1776]	5.550352	 2.367958	1.386180401	1.392855644	1.000000000	0.485056040	
[1][1606/1776]	2.807392	 2.368231	1.386503220	1.392851691	0.000000000	0.484754200	
[1][1607/1776]	4.660204	 2.369657	1.387902260	1.392848613	0.000000000	0.484452736	
[1][1608/1776]	3.054674	 2.370082	1.387232304	1.392845123	0.000000000	0.484151647	
[1][1609/1776]	5.115097	 2.371787	1.386426449	1.392841136	0.000000000	0.483850932	
[1][1610/1776]	5.249821	 2.373574	1.384197712	1.392835771	1.000000000	0.484171322	
[1][1611/1776]	3.845727	 2.374487	1.385083556	1.392830962	1.000000000	0.484491315	
[1][1612/1776]	4.647700	 2.375896	1.385702014	1.392826542	0.000000000	0.484190949	
[1][1613/1776]	1.465648	 2.375332	1.385516763	1.392822013	1.000000000	0.484510533	
[1][1614/1776]	1.193055	 2.374600	1.385034919	1.392817191	1.000000000	0.484829721	
[1][1615/1776]	3.043553	 2.375014	1.385623574	1.392812740	1.000000000	0.485148515	
[1][1616/1776]	3.517837	 2.375721	1.375666738	1.392802136	1.000000000	0.485466914	
[1][1617/1776]	3.545366	 2.376444	1.388722420	1.392799615	0.000000000	0.485166873	
[1][1618/1776]	3.406537	 2.377080	1.384914398	1.392794744	1.000000000	0.485484867	
[1][1619/1776]	1.237808	 2.376377	1.384516597	1.392789634	1.000000000	0.485802469	
[1][1620/1776]	1.026233	 2.375544	1.386909246	1.392786007	0.000000000	0.485502776	
[1][1621/1776]	1.157348	 2.374793	1.386668801	1.392782235	0.000000000	0.485203453	
[1][1622/1776]	2.939907	 2.375141	1.383717299	1.392776650	1.000000000	0.485520641	
[1][1623/1776]	3.288792	 2.375704	1.384515047	1.392771563	1.000000000	0.485837438	
[1][1624/1776]	1.097197	 2.374917	1.384937406	1.392766742	1.000000000	0.486153846	
[1][1625/1776]	1.474938	 2.374364	1.396057367	1.392768766	0.000000000	0.485854859	
[1][1626/1776]	3.815645	 2.375249	1.386730075	1.392765054	0.000000000	0.485556238	
[1][1627/1776]	1.046688	 2.374433	1.383339882	1.392759265	1.000000000	0.485872236	
[1][1628/1776]	2.142357	 2.374291	1.385455132	1.392754781	1.000000000	0.486187845	
[1][1629/1776]	1.728081	 2.373894	1.388511896	1.392752178	0.000000000	0.485889571	
[1][1630/1776]	5.843176	 2.376021	1.386598825	1.392748405	0.000000000	0.485591662	
[1][1631/1776]	3.744655	 2.376860	1.383203983	1.392742557	1.000000000	0.485906863	
[1][1632/1776]	3.419211	 2.377498	1.384818792	1.392737704	1.000000000	0.486221678	
[1][1633/1776]	2.081433	 2.377317	1.388205528	1.392734931	0.000000000	0.485924113	
[1][1634/1776]	1.054552	 2.376508	1.387858868	1.392731948	0.000000000	0.485626911	
[1][1635/1776]	1.316694	 2.375860	1.387321234	1.392728641	0.000000000	0.485330073	
[1][1636/1776]	3.494538	 2.376544	1.388543129	1.392726084	0.000000000	0.485033598	
[1][1637/1776]	2.897533	 2.376862	1.388185740	1.392723312	0.000000000	0.484737485	
[1][1638/1776]	3.852912	 2.377762	1.389356613	1.392721258	0.000000000	0.484441733	
[1][1639/1776]	1.146772	 2.377012	1.389022708	1.392719003	0.000000000	0.484146341	
[1][1640/1776]	0.925839	 2.376127	1.383210301	1.392713209	1.000000000	0.484460695	
[1][1641/1776]	2.884860	 2.376437	1.386292219	1.392709298	1.000000000	0.484774665	
[1][1642/1776]	0.851839	 2.375509	1.387892723	1.392706367	0.000000000	0.484479610	
[1][1643/1776]	2.217057	 2.375413	1.386996388	1.392702893	0.000000000	0.484184915	
[1][1644/1776]	1.789891	 2.375057	1.384597659	1.392697966	1.000000000	0.484498480	
[1][1645/1776]	1.573887	 2.374570	1.387479782	1.392694796	0.000000000	0.484204131	
[1][1646/1776]	1.028865	 2.373753	1.388607502	1.392692314	0.000000000	0.483910140	
[1][1647/1776]	1.067216	 2.372960	1.386746168	1.392688706	0.000000000	0.483616505	
[1][1648/1776]	7.466059	 2.376049	1.386663198	1.392685052	0.000000000	0.483323226	
[1][1649/1776]	2.734111	 2.376266	1.384815097	1.392680283	1.000000000	0.483636364	
[1][1650/1776]	1.864280	 2.375956	1.387799025	1.392677326	0.000000000	0.483343428	
[1][1651/1776]	3.297275	 2.376514	1.385927200	1.392673240	1.000000000	0.483656174	
[1][1652/1776]	4.475015	 2.377783	1.385720730	1.392669034	1.000000000	0.483968542	
[1][1653/1776]	3.182197	 2.378270	1.385586739	1.392664752	1.000000000	0.484280532	
[1][1654/1776]	5.502968	 2.380158	1.386424303	1.392660981	0.000000000	0.483987915	
[1][1655/1776]	0.680673	 2.379131	1.385827780	1.392656855	1.000000000	0.484299517	
[1][1656/1776]	3.148187	 2.379595	1.387356281	1.392653656	0.000000000	0.484007242	
[1][1657/1776]	1.157444	 2.378858	1.384806633	1.392648923	1.000000000	0.484318456	
[1][1658/1776]	1.693965	 2.378445	1.386337757	1.392645119	1.000000000	0.484629295	
[1][1659/1776]	1.310880	 2.377802	1.386845708	1.392641626	0.000000000	0.484337349	
[1][1660/1776]	1.697268	 2.377393	1.387968063	1.392638812	0.000000000	0.484045756	
[1][1661/1776]	5.177274	 2.379077	1.386177301	1.392634924	1.000000000	0.484356197	
[1][1662/1776]	2.274050	 2.379014	1.388146281	1.392632225	0.000000000	0.484064943	
[1][1663/1776]	3.205029	 2.379511	1.386769772	1.392628702	0.000000000	0.483774038	
[1][1664/1776]	2.763142	 2.379741	1.385314703	1.392624309	1.000000000	0.484084084	
[1][1665/1776]	0.747477	 2.378761	1.387327194	1.392621129	0.000000000	0.483793517	
[1][1666/1776]	5.325505	 2.380529	1.386350393	1.392617368	0.000000000	0.483503299	
[1][1667/1776]	3.395260	 2.381137	1.387640953	1.392614384	0.000000000	0.483213429	
[1][1668/1776]	0.715920	 2.380139	1.386736631	1.392610863	0.000000000	0.482923907	
[1][1669/1776]	2.650686	 2.380301	1.386143208	1.392606990	1.000000000	0.483233533	
[1][1670/1776]	3.052382	 2.380704	1.385114074	1.392602506	0.000000000	0.482944345	
[1][1671/1776]	0.953608	 2.379850	1.386903286	1.392599097	0.000000000	0.482655502	
[1][1672/1776]	2.188457	 2.379736	1.381637812	1.392592545	1.000000000	0.482964734	
[1][1673/1776]	2.620098	 2.379879	1.387233973	1.392589344	0.000000000	0.482676225	
[1][1674/1776]	2.562850	 2.379989	1.386347771	1.392585618	1.000000000	0.482985075	
[1][1675/1776]	3.468849	 2.380638	1.378511310	1.392577220	1.000000000	0.483293556	
[1][1676/1776]	0.835046	 2.379717	1.386289001	1.392573471	1.000000000	0.483601670	
[1][1677/1776]	0.779282	 2.378763	1.387628198	1.392570523	0.000000000	0.483313468	
[1][1678/1776]	2.459843	 2.378811	1.386371851	1.392566832	0.000000000	0.483025610	
[1][1679/1776]	4.142904	 2.379861	1.385578275	1.392562672	1.000000000	0.483333333	
[1][1680/1776]	4.851397	 2.381331	1.385502577	1.392558472	1.000000000	0.483640690	
[1][1681/1776]	4.337310	 2.382494	1.386492968	1.392554866	0.000000000	0.483353151	
[1][1682/1776]	3.184471	 2.382971	1.387551069	1.392551892	0.000000000	0.483065954	
[1][1683/1776]	2.333732	 2.382942	1.386383772	1.392548230	0.000000000	0.482779097	
[1][1684/1776]	1.038234	 2.382144	1.386594772	1.392544696	0.000000000	0.482492582	
[1][1685/1776]	2.054597	 2.381949	1.386018395	1.392540826	1.000000000	0.482799526	
[1][1686/1776]	3.362808	 2.382531	1.386413097	1.392537193	0.000000000	0.482513337	
[1][1687/1776]	1.168999	 2.381812	1.387599945	1.392534268	0.000000000	0.482227488	
[1][1688/1776]	2.269674	 2.381745	1.386696100	1.392530812	0.000000000	0.481941978	
[1][1689/1776]	3.633555	 2.382486	1.379472017	1.392523085	0.000000000	0.481656805	
[1][1690/1776]	3.050610	 2.382881	1.387834072	1.392520312	1.000000000	0.481963335	
[1][1691/1776]	4.967737	 2.384409	1.385514140	1.392516171	1.000000000	0.482269504	
[1][1692/1776]	2.256981	 2.384334	1.386299133	1.392512499	1.000000000	0.482575310	
[1][1693/1776]	2.588872	 2.384454	1.386579752	1.392508997	0.000000000	0.482290437	
[1][1694/1776]	1.764181	 2.384088	1.386810660	1.392505635	0.000000000	0.482005900	
[1][1695/1776]	1.115480	 2.383340	1.387059689	1.392502424	0.000000000	0.481721698	
[1][1696/1776]	1.714426	 2.382946	1.386636496	1.392498967	0.000000000	0.481437831	
[1][1697/1776]	1.402723	 2.382369	1.386233926	1.392495277	1.000000000	0.481743227	
[1][1698/1776]	0.964678	 2.381535	1.387478113	1.392492324	0.000000000	0.481459682	
[1][1699/1776]	2.475879	 2.381590	1.384191394	1.392487441	1.000000000	0.481764706	
[1][1700/1776]	1.218081	 2.380906	1.384511352	1.392482752	1.000000000	0.482069371	
[1][1701/1776]	1.723361	 2.380520	1.385362864	1.392478569	1.000000000	0.482373678	
[1][1702/1776]	2.796021	 2.380764	1.385255933	1.392474328	1.000000000	0.482677628	
[1][1703/1776]	3.209606	 2.381250	1.385023713	1.392469956	1.000000000	0.482981221	
[1][1704/1776]	1.294986	 2.380613	1.384553552	1.392465313	1.000000000	0.483284457	
[1][1705/1776]	1.852682	 2.380304	1.386930943	1.392462069	1.000000000	0.483587339	
[1][1706/1776]	2.778326	 2.380537	1.387469292	1.392459144	0.000000000	0.483304042	
[1][1707/1776]	3.492321	 2.381188	1.387679815	1.392456345	0.000000000	0.483021077	
[1][1708/1776]	1.889767	 2.380900	1.385040641	1.392452006	1.000000000	0.483323581	
[1][1709/1776]	3.257359	 2.381413	1.384693265	1.392447469	1.000000000	0.483625731	
[1][1710/1776]	1.498796	 2.380897	1.388055801	1.392444902	0.000000000	0.483343074	
[1][1711/1776]	1.584197	 2.380431	1.384891510	1.392440490	1.000000000	0.483644860	
[1][1712/1776]	2.263491	 2.380363	1.385987759	1.392436723	1.000000000	0.483946293	
[1][1713/1776]	3.137862	 2.380805	1.384776235	1.392432254	1.000000000	0.484247375	
[1][1714/1776]	2.361606	 2.380794	1.386501789	1.392428796	0.000000000	0.483965015	
[1][1715/1776]	2.289401	 2.380741	1.386939406	1.392425597	0.000000000	0.483682984	
[1][1716/1776]	3.255802	 2.381250	1.387158394	1.392422529	0.000000000	0.483401281	
[1][1717/1776]	2.213497	 2.381153	1.385503173	1.392418502	1.000000000	0.483701979	
[1][1718/1776]	3.824821	 2.381993	1.383074999	1.392413066	1.000000000	0.484002327	
[1][1719/1776]	2.127978	 2.381845	1.388183355	1.392410607	0.000000000	0.483720930	
[1][1720/1776]	0.744701	 2.380894	1.386592388	1.392407226	0.000000000	0.483439861	
[1][1721/1776]	1.016451	 2.380101	1.391048431	1.392406437	0.000000000	0.483159117	
[1][1722/1776]	1.058962	 2.379334	1.385157943	1.392402230	1.000000000	0.483459083	
[1][1723/1776]	1.260270	 2.378685	1.388095856	1.392399733	0.000000000	0.483178654	
[1][1724/1776]	2.464100	 2.378735	1.386413813	1.392396262	1.000000000	0.483478261	
[1][1725/1776]	2.160116	 2.378608	1.387362003	1.392393346	0.000000000	0.483198146	
[1][1726/1776]	1.853388	 2.378304	1.385013223	1.392389072	1.000000000	0.483497394	
[1][1727/1776]	1.601785	 2.377855	1.384724259	1.392384637	0.000000000	0.483217593	
[1][1728/1776]	4.317557	 2.378977	1.386451244	1.392381205	0.000000000	0.482938115	
[1][1729/1776]	2.908415	 2.379283	1.387115717	1.392378161	0.000000000	0.482658960	
[1][1730/1776]	4.586994	 2.380558	1.385784626	1.392374352	0.000000000	0.482380127	
[1][1731/1776]	1.568696	 2.380089	1.387343645	1.392371448	0.000000000	0.482101617	
[1][1732/1776]	3.925777	 2.380981	1.384983540	1.392367185	1.000000000	0.482400462	
[1][1733/1776]	5.525671	 2.382795	1.385314703	1.392363117	0.000000000	0.482122261	
[1][1734/1776]	4.695682	 2.384128	1.379210114	1.392355536	1.000000000	0.482420749	
[1][1735/1776]	4.739765	 2.385485	1.385474682	1.392351573	1.000000000	0.482718894	
[1][1736/1776]	2.997295	 2.385837	1.385995388	1.392347914	1.000000000	0.483016695	
[1][1737/1776]	2.905919	 2.386136	1.387240410	1.392344975	0.000000000	0.482738780	
[1][1738/1776]	1.270062	 2.385494	1.384964466	1.392340731	1.000000000	0.483036228	
[1][1739/1776]	1.395104	 2.384925	1.386978984	1.392337649	0.000000000	0.482758621	
[1][1740/1776]	3.217317	 2.385403	1.385881662	1.392333941	1.000000000	0.483055715	
[1][1741/1776]	3.145723	 2.385840	1.387472510	1.392331150	0.000000000	0.482778416	
[1][1742/1776]	0.806602	 2.384934	1.386873960	1.392328019	0.000000000	0.482501434	
[1][1743/1776]	1.748253	 2.384569	1.384310484	1.392323422	1.000000000	0.482798165	
[1][1744/1776]	2.920135	 2.384876	1.383946180	1.392318622	1.000000000	0.483094556	
[1][1745/1776]	3.678977	 2.385617	1.386098146	1.392315059	1.000000000	0.483390607	
[1][1746/1776]	3.466932	 2.386236	1.379171491	1.392307535	0.000000000	0.483113910	
[1][1747/1776]	5.411541	 2.387966	1.387289286	1.392304664	0.000000000	0.482837529	
[1][1748/1776]	2.010093	 2.387750	1.385432124	1.392300735	1.000000000	0.483133219	
[1][1749/1776]	4.649935	 2.389043	1.390216351	1.392299544	0.000000000	0.482857143	
[1][1750/1776]	4.668445	 2.390345	1.386516571	1.392296241	1.000000000	0.483152484	
[1][1751/1776]	2.025347	 2.390136	1.383420706	1.392291175	1.000000000	0.483447489	
[1][1752/1776]	3.945440	 2.391024	1.386558533	1.392287905	0.000000000	0.483171706	
[1][1753/1776]	1.873755	 2.390729	1.387985945	1.392285452	0.000000000	0.482896237	
[1][1754/1776]	4.794490	 2.392098	1.383469462	1.392280429	1.000000000	0.483190883	
[1][1755/1776]	6.783602	 2.394599	1.386649847	1.392277223	0.000000000	0.482915718	
[1][1756/1776]	1.672434	 2.394188	1.387871385	1.392274715	0.000000000	0.482640865	
[1][1757/1776]	1.144968	 2.393478	1.388000250	1.392272284	0.000000000	0.482366325	
[1][1758/1776]	1.443908	 2.392938	1.388802171	1.392270311	0.000000000	0.482092098	
[1][1759/1776]	4.590611	 2.394187	1.387625456	1.392267672	0.000000000	0.481818182	
[1][1760/1776]	3.921508	 2.395054	1.379014611	1.392260146	1.000000000	0.482112436	
[1][1761/1776]	1.717084	 2.394669	1.385342360	1.392256220	1.000000000	0.482406356	
[1][1762/1776]	1.626498	 2.394233	1.385932207	1.392252633	1.000000000	0.482699943	
[1][1763/1776]	2.791981	 2.394459	1.386430740	1.392249332	0.000000000	0.482426304	
[1][1764/1776]	1.757556	 2.394098	1.386399269	1.392246018	0.000000000	0.482152975	
[1][1765/1776]	1.798064	 2.393760	1.384647489	1.392241715	1.000000000	0.482446206	
[1][1766/1776]	0.780386	 2.392847	1.384505510	1.392237337	1.000000000	0.482739106	
[1][1767/1776]	3.199605	 2.393304	1.387468815	1.392234640	1.000000000	0.483031674	
[1][1768/1776]	3.425895	 2.393887	1.386485100	1.392231390	0.000000000	0.482758621	
[1][1769/1776]	2.097240	 2.393720	1.387200713	1.392228547	0.000000000	0.482485876	
[1][1770/1776]	1.310486	 2.393108	1.388181448	1.392226262	0.000000000	0.482213439	
[1][1771/1776]	3.790210	 2.393897	1.384294748	1.392221786	1.000000000	0.482505643	
[1][1772/1776]	4.643002	 2.395165	1.388721466	1.392219812	0.000000000	0.482233503	
[1][1773/1776]	4.397879	 2.396294	1.386833668	1.392216776	0.000000000	0.481961669	
[1][1774/1776]	0.966792	 2.395489	1.375924587	1.392207597	1.000000000	0.482253521	
[1][1775/1776]	0.978616	 2.394691	1.384698033	1.392203369	1.000000000	0.482545045	
